"V1","V2","V3","V4","V5"
"Raw0",0.0096975829973769,0.103046199991646,-0.11062929125541,0.00652610618060213,0.00883056720825001
"Raw1",-0.00677172440229415,-0.0544630692171009,0.0392124051948881,-0.0438481375736728,0.0248718175284671
"Raw2",0.00708510388951377,0.00931141254003121,-0.00625051552423539,0.0358570847323711,-0.0249635284137562
"Raw3",-0.0781426374308826,-0.0397048201867945,-0.00133064202269163,-0.0289404041463129,0.00567898802278928
"Raw4",0.0707910632609048,0.00247143483759389,0.0244875329597881,0.0212160041390968,-0.0129247580926382
"Raw5",-0.0666356640800705,-0.0550913113681208,0.0393908615360023,-0.0277752521032125,0.00216938422220333
"Raw6",0.115329976600463,0.0642749696032744,-0.0208497594490516,-0.0179405851030846,0.0738487756975151
"Raw7",0.0259922128461181,-0.0871658034764743,0.0843608177749186,-0.0137385333845222,-0.0105424113300675
"Raw8",-0.0445403138921234,0.0179709497584107,-0.036120947447261,-0.1046758120375,0.0905069601268314
"Raw9",-0.0429227454764144,-0.0121077314189051,-0.0083889310171369,-0.0321477703826381,0.012455779252359
"Raw10",-0.0118527365597064,0.121555808683491,-0.124415360885234,0.0509393474832433,-0.0262731219789287
"Raw11",-0.0507857148140759,-0.0379611517524977,0.0167691552785569,0.019960212976945,-0.00363347751870875
"Raw12",-0.031960901079747,-0.017826548664878,-0.00366839687114504,0.0352880390713201,-0.0349909072364079
"Raw13",-0.114176153530069,0.0395745815631494,-0.101272211390736,0.00543772577306877,0.00543700083879327
"Raw14",-0.0197687282865306,0.067145207646248,-0.0775471037581213,0.0181631677875328,-0.0348192041676154
"Raw15",-0.0184319831182711,-0.0550162051502846,0.0452146210525504,0.0657092489014475,-0.079388166081833
"Raw16",-0.0479108614604959,0.00279562398235052,-0.0232041675055972,0.0296416399813914,-0.0418237814957226
"Raw17",-0.0278296940299433,0.0402018013959021,-0.0490035394287007,-0.00385167995885418,0.0359849129201411
"Raw18",-0.0072797207907607,0.0149472583316232,-0.0327141821667116,-0.0509249801707541,0.0688707137175458
"Raw19",0.0198611913268354,0.0243961069700167,-0.0176114725429542,0.0214742813472935,-0.00785733215810027
"Raw20",-0.0554832202031085,-0.018196704721473,-0.00237624151744581,0.0810698242858933,-0.0695128989274457
"Raw21",0.0105299756437322,0.0662074439115099,-0.0707433499335072,-0.029576363442212,0.0676214753755925
"Raw22",0.00117518710549094,0.0453703703739602,-0.0442016236242893,0.0313326473063143,0.00660410188489323
"Raw23",0.0724407684694815,-0.0130889467330486,0.0332082558950647,0.0194662352029973,-0.0291874894564442
"Raw24",0.0272966962640473,-0.0451234287807204,0.0467811377024657,-0.0154389866729725,-0.00648810859272387
"Raw25",0.0207413090164784,-0.0174944525069731,0.0369309294503731,0.0618870624480037,-0.0690776817893905
"Raw26",-0.0144810181544741,0.018709752677271,-0.0154019358773467,-0.0345486685259827,0.0305486511075352
"Raw27",-0.0231979634786051,-0.0220053450858895,0.0183703505014165,-0.00322630858807602,0.00252557566439789
"Raw28",0.0153281158643539,0.0311938470850839,-0.0225092077700543,-0.0320957296604867,0.0593630417452098
"Raw29",-0.017763838933895,0.060779334537117,-0.0632713590114734,-0.0205133904823292,0.0135984251836953
"Raw30",-0.00542387671527738,-0.0773218305259968,0.0629440553037541,-0.0523829238556403,-0.00917746371104079
"Raw31",-0.0474693659374476,0.0265385026640695,-0.05164908477763,0.026216041052331,-0.0222798811050723
"Raw32",-0.0141651390870537,-0.0441673412246717,0.0427296531864136,-0.108292545986885,0.0858446559426777
"Raw33",-0.0863102148682128,-0.0243682339962345,-0.000740236669912165,0.056074281922114,-0.0391596728109588
"Raw34",0.00675962361931708,0.0135063181522855,-0.00143440071474392,-0.0166077498223325,0.0267839891610077
"Raw35",0.00926669228941994,-0.00938430974689402,0.0177492046985031,-0.0258614983294565,0.0232443247362601
"Raw36",-0.00347884414917029,0.00512072518302153,0.00720217544959516,-0.0627704117675119,0.0799038444906978
"Raw37",-0.033888303043639,0.0130741994150491,-0.0203435081472448,-0.0339641126750928,0.0285125864602434
"Raw38",0.0207607936894789,0.059557072775972,-0.062672766112025,0.0573254173229497,-0.0419794067088925
"Raw39",-0.0129240185238928,0.00418963123554305,-0.0369958019780042,-0.00741117471737134,-0.0346525395942197
"Raw40",-0.0723403541930443,0.0240079997379513,-0.061671907349366,-0.0144996485130224,0.0031688580756538
"Raw41",0.0354955139600103,-0.0361278197470125,0.0510589030939974,-0.0584212850442929,0.057793996898559
"Raw42",-0.101513725698125,0.00919457461193323,-0.0502811227585333,0.0234275048723378,-0.0434491149764664
"Raw43",0.0377042755906589,0.0823177300325544,-0.0589517061775699,-0.0103687348571909,0.0194405203749213
