"V1","V2"
"Row0",0.0377964473009227,-0.00962254609394558
"Row1",0.0377964473009227,0.00267463606324363
"Row2",0.0377964473009227,0.0153739208840269
"Row3",0.0377964473009227,0.0019887883712532
"Row4",0.0377964473009227,-0.012875005750233
"Row5",0.0377964473009227,-0.00785050883653074
"Row6",0.0377964473009227,0.00522759986474572
"Row7",0.0377964473009227,-0.00300800247275703
"Row8",0.0377964473009227,-0.0155887196699007
"Row9",0.0377964473009227,-0.00407109693896321
"Row10",0.0377964473009227,-0.0117275550143325
"Row11",0.0377964473009227,-0.00204133381238803
"Row12",0.0377964473009227,0.00991650135039052
"Row13",0.0377964473009227,0.00287342618441333
"Row14",0.0377964473009227,-0.00557852708948585
"Row15",0.0377964473009227,-0.0062230213358086
"Row16",0.0377964473009227,-0.00455648748791921
"Row17",0.0377964473009227,-0.000670244584437459
"Row18",0.0377964473009227,-0.00577080397722611
"Row19",0.0377964473009227,-0.0102867381432326
"Row20",0.0377964473009227,-0.00322395378849933
"Row21",0.0377964473009227,-0.0142626460068688
"Row22",0.0377964473009227,0.000423974214610859
"Row23",0.0377964473009227,-0.00119520918813379
"Row24",0.0377964473009227,-0.00228087160757307
"Row25",0.0377964473009227,-0.0121216432910777
"Row26",0.0377964473009227,-0.00515139026344376
"Row27",0.0377964473009227,0.00603434623359627
"Row28",0.0377964473009227,-0.00848471038322072
"Row29",0.0377964473009227,-0.00281864543531393
"Row30",0.0377964473009227,0.00276921823156847
"Row31",0.0377964473009227,-0.00792775554344075
"Row32",0.0377964473009227,0.00234229280711455
"Row33",0.0377964473009227,-0.000375469728742661
"Row34",0.0377964473009227,0.00601838622406087
"Row35",0.0377964473009227,-0.00423737533539478
"Row36",0.0377964473009227,-0.00251566541671476
"Row37",0.0377964473009227,-0.00228430643109474
"Row38",0.0377964473009227,0.0164439605920735
"Row39",0.0377964473009227,-0.0117469536735777
"Row40",0.0377964473009227,-0.0123668693711967
"Row41",0.0377964473009227,-0.00119893464275629
"Row42",0.0377964473009227,-0.000671067176387032
"Row43",0.0377964473009227,-0.00423503778131078
"Row44",0.0377964473009227,0.0172382291682181
"Row45",0.0377964473009227,0.00143399721089446
"Row46",0.0377964473009227,0.00835104317311908
"Row47",0.0377964473009227,0.00339812556026657
"Row48",0.0377964473009227,0.000574486542407441
"Row49",0.0377964473009227,-0.00358540328424061
"Row50",0.0377964473009227,-0.0113902572934481
"Row51",0.0377964473009227,0.0130004974431235
"Row52",0.0377964473009227,0.00252233005240274
"Row53",0.0377964473009227,-0.00828513153896644
"Row54",0.0377964473009227,-0.00522100630783927
"Row55",0.0377964473009227,0.000808186796158514
"Row56",0.0377964473009227,0.00491173965080065
"Row57",0.0377964473009227,-0.0087565059690337
"Row58",0.0377964473009227,0.00328791924138519
"Row59",0.0377964473009227,-0.00701191062933278
"Row60",0.0377964473009227,-0.00829168899057276
"Row61",0.0377964473009227,0.00767673264905913
"Row62",0.0377964473009227,-0.00366359111574401
"Row63",0.0377964473009227,-0.00309614044338859
"Row64",0.0377964473009227,-0.00704941061818172
"Row65",0.0377964473009227,-0.00446024861463521
"Row66",0.0377964473009227,-0.000447282594523042
"Row67",0.0377964473009227,-0.00347709431115679
"Row68",0.0377964473009227,0.00765882305452398
"Row69",0.0377964473009227,0.0127752578788242
"Row70",0.0377964473009227,0.00644688081238818
"Row71",0.0377964473009227,-0.00563176995063172
"Row72",0.0377964473009227,-0.0183865684012735
"Row73",0.0377964473009227,0.00212579516339867
