"V1","V2","V3","V4","V5","V6","V7"
"Row52",0.0377964473009227,0,0,0,0,0,0
"Row53",0.0377964473009227,0,0,0,0,0,0
"Row54",0.0377964473009227,0,0,0,0,0,0
"Row55",0.0377964473009227,0,0,0,0,0,0
"Row56",0.0377964473009227,0,0,0,0,0,0
"Row57",0.0377964473009227,0,0,0,0,0,0
"Row58",0.0377964473009227,0,0,0,0,0,0
"Row59",0.0377964473009227,0,0,0,0,0,0
"Row60",0.0377964473009227,0,0,0,0,0,0
"Row61",0.0377964473009227,0,0,0,0,0,0
"Row62",0.0377964473009227,0,0,0,0,0,0
"Row63",0.0377964473009227,0,0,0,0,0,0
"Row64",0.0377964473009227,0,0,0,0,0,0
"Row65",0.0377964473009227,0,0,0,0,0,0
"Row66",0.0377964473009227,0,0,0,0,0,0
"Row67",0.0377964473009227,0,0,0,0,0,0
"Row68",0.0377964473009227,0,0,0,0,0,0
"Row69",0.0377964473009227,0,0,0,0,0,0
"Row70",0.0377964473009227,0,0,0,0,0,0
"Row71",0.0377964473009227,0,0,0,0,0,0
"Row72",0.0377964473009227,0,0,0,0,0,0
"Row73",0.0377964473009227,0,0,0,0,0,0
"Row74",0.0377964473009227,0,0,0,0,0,0
"Row75",0.0377964473009227,0,0,0,0,0,0
"Row76",0.0377964473009227,0,0,0,0,0,0
"Row77",0.0377964473009227,0,0,0,0,0,0
"Row78",0.0377964473009227,0,0,0,0,0,0
"Row79",0.0377964473009227,0,0,0,0,0,0
"Row80",0.0377964473009227,0,0,0,0,0,0
"Row81",0.0377964473009227,0,0,0,0,0,0
"Row82",0.0377964473009227,0,0,0,0,0,0
"Row83",0.0377964473009227,0,0,0,0,0,0
"Row84",0.0377964473009227,0,0,0,0,0,0
"Row85",0.0377964473009227,0,0,0,0,0,0
"Row86",0.0377964473009227,0,0,0,0,0,0
"Row87",0.0377964473009227,0,0,0,0,0,0
"Row88",0.0377964473009227,0,0,0,0,0,0
"Row89",0.0377964473009227,0,0,0,0,0,0
"Row90",0.0377964473009227,0,0,0,0,0,0
"Row91",0.0377964473009227,0,0,0,0,0,0
"Row92",0.0377964473009227,0,0,0,0,0,0
"Row93",0.0377964473009227,0,0,0,0,0,0
"Row94",0.0377964473009227,0,0,0,0,0,0
"Row95",0.0377964473009227,0,0,0,0,0,0
"Row96",0.0377964473009227,0,0,0,0,0,0
"Row97",0.0377964473009227,0,0,0,0,0,0
"Row98",0.0377964473009227,0,0,0,0,0,0
"Row99",0.0377964473009227,0,0,0,0,0,0
"Row100",0.0377964473009227,0.0425264011197012,0,0,0,0,0
"Row101",0.0377964473009227,0.0414432465262236,0,0,0,0,0
"Row102",0.0377964473009227,0.0425927866314906,0,0,0,0,0
"Row103",0.0377964473009227,0.0434247953131676,0,0,0,0,0
"Row104",0.0377964473009227,0.0428905034692226,0,0,0,0,0
"Row105",0.0377964473009227,0.0396428197960615,0,0,0,0,0
"Row106",0.0377964473009227,0.0363449213433362,0,0,0,0,0
"Row107",0.0377964473009227,0.0410357090752738,0,0,0,0,0
"Row108",0.0377964473009227,0.041632162895196,0,0,0,0,0
"Row109",0.0377964473009227,0.0440543965369624,0,0,0,0,0
"Row110",0.0377964473009227,0.0425069535951042,0,0,0,0,0
"Row111",0.0377964473009227,0.0416169441158991,0,0,0,0,0
"Row112",0.0377964473009227,0.0423607277620458,0,0,0,0,0
"Row113",0.0377964473009227,0.0374063026512378,0,0,0,0,0
"Row114",0.0377964473009227,0.0414494599815321,0,0,0,0,0
"Row115",0.0377964473009227,0.0452307149251746,0,0,0,0,0
"Row116",0.0377964473009227,0.0384300109149319,0,0,0,0,0
"Row117",0.0377964473009227,0.0432222811360742,0,0,0,0,0
"Row118",0.0377964473009227,0.0429276907618159,0,0,0,0,0
"Row119",0.0377964473009227,0.042914988783276,0,0,0,0,0
"Row120",0.0377964473009227,0.0419267529075735,0,0,0,0,0
"Row121",0.0377964473009227,0.0449655211385396,0,0,0,0,0
"Row122",0.0377964473009227,0.0468025834330808,0,0,0,0,0
"Row123",0.0377964473009227,0.0403073704110776,0,0,0,0,0
"Row124",0.0377964473009227,0.0401213326384438,0,0,0,0,0
"Row125",0.0377964473009227,0.0415502809160851,0,0,0,0,0
"Row126",0.0377964473009227,0.0396209802267688,0,0,0,0,0
"Row127",0.0377964473009227,0.0398750804104083,0,0,0,0,0
"Row128",0.0377964473009227,0.0390946229026116,0,0,0,0,0
"Row129",0.0377964473009227,0.043409390231619,0,0,0,0,0
"Row130",0.0377964473009227,0.0422720001557657,0,0,0,0,0
"Row131",0.0377964473009227,0.0453792057683259,0,0,0,0,0
"Row132",0.0377964473009227,0.0456418972828281,0,0,0,0,0
"Row133",0.0377964473009227,0.0458165389647166,0,0,0,0,0
"Row134",0.0377964473009227,0.0441399018169378,0,0,0,0,0
"Row135",0.0377964473009227,0.036869429680242,0,0,0,0,0
"Row136",0.0377964473009227,0.0455610414166821,0,0,0,0,0
"Row137",0.0377964473009227,0.0453624931953121,0,0,0,0,0
"Row138",0.0377964473009227,0.0463313436709179,0,0,0,0,0
"Row139",0.0377964473009227,0.0504857401207959,0,0,0,0,0
"Row140",0.0377964473009227,0.0382054603674342,0,0,0,0,0
"Row141",0.0377964473009227,0.0384127257247464,0,0,0,0,0
"Row142",0.0377964473009227,0.0424629400688941,0,0,0,0,0
"Row143",0.0377964473009227,0.0389187880948047,0,0,0,0,0
"Row144",0.0377964473009227,0.0378435192564425,0,0,0,0,0
"Row145",0.0377964473009227,0.039952176962268,0,0,0,0,0
"Row146",0.0377964473009227,0.0436302724395211,0,0,0,0,0
"Row147",0.0377964473009227,0.0331090678971306,0,0,0,0,0
"Row148",0.0377964473009227,0.0452455391750051,0,0,0,0,0
"Row149",0.0377964473009227,0.0465140307833091,0,0,0,0,0
"Row150",0.0377964473009227,0.0366649710861857,0,0,0,0,0
"Row151",0.0377964473009227,0.0376304621997942,0,0,0,0,0
"Row152",0.0377964473009227,0.0459301601495605,0,0,0,0,0
"Row153",0.0377964473009227,0.042074535998236,0,0,0,0,0
"Row154",0.0377964473009227,0.0381562361005534,0,0,0,0,0
"Row155",0.0377964473009227,0.0427865955881068,0,0,0,0,0
"Row156",0.0377964473009227,0.0396398559800011,0,0,0,0,0
"Row157",0.0377964473009227,0.0384447319768808,0,0,0,0,0
"Row158",0.0377964473009227,0.040270677333359,0,0,0,0,0
"Row159",0.0377964473009227,0.0432872920298877,0,0,0,0,0
"Row160",0.0377964473009227,0.0439668818468807,0,0,0,0,0
"Row161",0.0377964473009227,0.0411894174198525,0,0,0,0,0
"Row162",0.0377964473009227,0.0451959505746903,0,0,0,0,0
"Row163",0.0377964473009227,0.04360497329685,0,0,0,0,0
"Row164",0.0377964473009227,0.0435779427406282,0,0,0,0,0
"Row165",0.0377964473009227,0.0367609878724576,0,0,0,0,0
"Row166",0.0377964473009227,0.0378622591841208,0,0,0,0,0
"Row167",0.0377964473009227,0.0398563573585106,0,0,0,0,0
"Row168",0.0377964473009227,0.0420159281105826,0,0,0,0,0
"Row169",0.0377964473009227,0.0446559504175328,0,0,0,0,0
"Row170",0.0377964473009227,0.043022170741622,0,0,0,0,0
"Row171",0.0377964473009227,0.0408538000932471,0,0,0,0,0
"Row172",0.0377964473009227,0.0437762688006598,0,0,0,0,0
"Row173",0.0377964473009227,0.0434796904955517,0,0,0,0,0
"Row174",0.0377964473009227,0.0433978070930714,0,0,0,0,0
"Row175",0.0377964473009227,0.0452315102673564,0,0,0,0,0
"Row176",0.0377964473009227,0.0373840733590924,0,0,0,0,0
"Row177",0.0377964473009227,0.0417502126629415,0,0,0,0,0
"Row178",0.0377964473009227,0.0378455040829977,0,0,0,0,0
"Row179",0.0377964473009227,0.037408809214082,0,0,0,0,0
"Row180",0.0377964473009227,0.0473672506398247,0,0,0,0,0
"Row181",0.0377964473009227,0.0419187956693982,0,0,0,0,0
"Row182",0.0377964473009227,0.042318706269286,0,0,0,0,0
"Row183",0.0377964473009227,0.0373610773947734,0,0,0,0,0
"Row184",0.0377964473009227,0.0361750045869783,0,0,0,0,0
"Row185",0.0377964473009227,0.0439951619558906,0,0,0,0,0
"Row186",0.0377964473009227,0.0462796596775349,0,0,0,0,0
"Row187",0.0377964473009227,0.0387502284302705,0,0,0,0,0
"Row188",0.0377964473009227,0.0423887018147997,0,0,0,0,0
"Row189",0.0377964473009227,0.0406180982203736,0,0,0,0,0
"Row190",0.0377964473009227,0.0403096647485016,0,0,0,0,0
"Row191",0.0377964473009227,0.0435481023319783,0,0,0,0,0
"Row192",0.0377964473009227,0.0433810809817363,0,0,0,0,0
"Row193",0.0377964473009227,0.0397714066459224,0,0,0,0,0
"Row194",0.0377964473009227,0.0361368127097987,0,0,0,0,0
"Row195",0.0377964473009227,0.0379564858073884,0,0,0,0,0
"Row196",0.0377964473009227,0.04037759407665,0,0,0,0,0
"Row197",0.0377964473009227,0.0412355100436274,0,0,0,0,0
"Row198",0.0377964473009227,0.0448091173520798,0,0,0,0,0
"Row199",0.0377964473009227,0.0404090685075391,0,0,0,0,0
"Row200",0.0377964473009227,0,0.0462194552738957,0,0,0,0
"Row201",0.0377964473009227,0,0.044287034605295,0,0,0,0
"Row202",0.0377964473009227,0,0.0415977242135829,0,0,0,0
"Row203",0.0377964473009227,0,0.0435003941569385,0,0,0,0
"Row204",0.0377964473009227,0,0.0402736234793476,0,0,0,0
"Row205",0.0377964473009227,0,0.0409618889046636,0,0,0,0
"Row206",0.0377964473009227,0,0.0428296635332628,0,0,0,0
"Row207",0.0377964473009227,0,0.0443767909589284,0,0,0,0
"Row208",0.0377964473009227,0,0.0476973029906227,0,0,0,0
"Row209",0.0377964473009227,0,0.0406022460354556,0,0,0,0
"Row210",0.0377964473009227,0,0.0380088201384914,0,0,0,0
"Row211",0.0377964473009227,0,0.0471235003695803,0,0,0,0
"Row212",0.0377964473009227,0,0.043509163003612,0,0,0,0
"Row213",0.0377964473009227,0,0.0400245494220762,0,0,0,0
"Row214",0.0377964473009227,0,0.0417888520041622,0,0,0,0
"Row215",0.0377964473009227,0,0.0411287044890129,0,0,0,0
"Row216",0.0377964473009227,0,0.0425174508761682,0,0,0,0
"Row217",0.0377964473009227,0,0.0385932696349661,0,0,0,0
"Row218",0.0377964473009227,0,0.046441658271241,0,0,0,0
"Row219",0.0377964473009227,0,0.0501505842228898,0,0,0,0
"Row220",0.0377964473009227,0,0.0413824614144442,0,0,0,0
"Row221",0.0377964473009227,0,0.0445304761178448,0,0,0,0
"Row222",0.0377964473009227,0,0.0482513899659145,0,0,0,0
"Row223",0.0377964473009227,0,0.0430144461568253,0,0,0,0
"Row224",0.0377964473009227,0,0.0421632957016265,0,0,0,0
"Row225",0.0377964473009227,0,0.040736979560825,0,0,0,0
"Row226",0.0377964473009227,0,0.0379509009631408,0,0,0,0
"Row227",0.0377964473009227,0,0.0445010921326831,0,0,0,0
"Row228",0.0377964473009227,0,0.0449624928452024,0,0,0,0
"Row229",0.0377964473009227,0,0.0415458805992878,0,0,0,0
"Row230",0.0377964473009227,0,0.0429110373217202,0,0,0,0
"Row231",0.0377964473009227,0,0.0412095204565596,0,0,0,0
"Row232",0.0377964473009227,0,0.0363531359405116,0,0,0,0
"Row233",0.0377964473009227,0,0.0396063930422069,0,0,0,0
"Row234",0.0377964473009227,0,0.0395466325963866,0,0,0,0
"Row235",0.0377964473009227,0,0.0435974822448763,0,0,0,0
"Row236",0.0377964473009227,0,0.0442262177636505,0,0,0,0
"Row237",0.0377964473009227,0,0.0420933600933175,0,0,0,0
"Row238",0.0377964473009227,0,0.0450642723780954,0,0,0,0
"Row239",0.0377964473009227,0,0.0447750753276504,0,0,0,0
"Row240",0.0377964473009227,0,0.0425454235560646,0,0,0,0
"Row241",0.0377964473009227,0,0.0407826078107395,0,0,0,0
"Row242",0.0377964473009227,0,0.0409468975933894,0,0,0,0
"Row243",0.0377964473009227,0,0.0412662972782645,0,0,0,0
"Row244",0.0377964473009227,0,0.0423342666710251,0,0,0,0
"Row245",0.0377964473009227,0,0.0441870414673552,0,0,0,0
"Row246",0.0377964473009227,0,0.0445205741528871,0,0,0,0
"Row247",0.0377964473009227,0,0.0422899112163611,0,0,0,0
"Row248",0.0377964473009227,0,0.0462965189601457,0,0,0,0
"Row249",0.0377964473009227,0,0.0469163005752942,0,0,0,0
"Row250",0.0377964473009227,0,0.045198405742207,0,0,0,0
"Row251",0.0377964473009227,0,0.0453100194147832,0,0,0,0
"Row252",0.0377964473009227,0,0.0396306406258776,0,0,0,0
"Row253",0.0377964473009227,0,0.0451337615552225,0,0,0,0
"Row254",0.0377964473009227,0,0.0432607558944961,0,0,0,0
"Row255",0.0377964473009227,0,0.0469575359013314,0,0,0,0
"Row256",0.0377964473009227,0,0.0456029723387573,0,0,0,0
"Row257",0.0377964473009227,0,0.0378033176985833,0,0,0,0
"Row258",0.0377964473009227,0,0.0426363767108038,0,0,0,0
"Row259",0.0377964473009227,0,0.0446830294270453,0,0,0,0
"Row260",0.0377964473009227,0,0.0476476586466856,0,0,0,0
"Row261",0.0377964473009227,0,0.0424676216107363,0,0,0,0
"Row262",0.0377964473009227,0,0.0438387563244273,0,0,0,0
"Row263",0.0377964473009227,0,0.0402506968955411,0,0,0,0
"Row264",0.0377964473009227,0,0.0423177798778722,0,0,0,0
"Row265",0.0377964473009227,0,0.0426140996925614,0,0,0,0
"Row266",0.0377964473009227,0,0.0389732210954312,0,0,0,0
"Row267",0.0377964473009227,0,0.0397460353911797,0,0,0,0
"Row268",0.0377964473009227,0,0.0443206073817891,0,0,0,0
"Row269",0.0377964473009227,0,0.0455529847550379,0,0,0,0
"Row270",0.0377964473009227,0,0.0392440986600004,0,0,0,0
"Row271",0.0377964473009227,0,0.0461227515273271,0,0,0,0
"Row272",0.0377964473009227,0,0.0474402327883651,0,0,0,0
"Row273",0.0377964473009227,0,0.0381387307121545,0,0,0,0
"Row274",0.0377964473009227,0,0.0412337395917744,0,0,0,0
"Row275",0.0377964473009227,0,0.0452633373446409,0,0,0,0
"Row276",0.0377964473009227,0,0.0368442198591051,0,0,0,0
"Row277",0.0377964473009227,0,0.0466765375362056,0,0,0,0
"Row278",0.0377964473009227,0,0.0390221156226471,0,0,0,0
"Row279",0.0377964473009227,0,0.040860093667589,0,0,0,0
"Row280",0.0377964473009227,0,0.0493662883278396,0,0,0,0
"Row281",0.0377964473009227,0,0.0466362192057672,0,0,0,0
"Row282",0.0377964473009227,0,0.0426968086837576,0,0,0,0
"Row283",0.0377964473009227,0,0.0455139477574483,0,0,0,0
"Row284",0.0377964473009227,0,0.043840531202948,0,0,0,0
"Row285",0.0377964473009227,0,0.0462946453282741,0,0,0,0
"Row286",0.0377964473009227,0,0.0457928882948787,0,0,0,0
"Row287",0.0377964473009227,0,0.0379477021128375,0,0,0,0
"Row288",0.0377964473009227,0,0.0457561415516981,0,0,0,0
"Row289",0.0377964473009227,0,0.0425241238043931,0,0,0,0
"Row290",0.0377964473009227,0,0.0433325410374535,0,0,0,0
"Row291",0.0377964473009227,0,0.0484004871008104,0,0,0,0
"Row292",0.0377964473009227,0,0.0461166316309915,0,0,0,0
"Row293",0.0377964473009227,0,0.0471433577083218,0,0,0,0
"Row294",0.0377964473009227,0,0.0454036230794001,0,0,0,0
"Row295",0.0377964473009227,0,0.0402046769498374,0,0,0,0
"Row296",0.0377964473009227,0,0.0408407216313142,0,0,0,0
"Row297",0.0377964473009227,0,0.0439138050301594,0,0,0,0
"Row298",0.0377964473009227,0,0.0449518641314545,0,0,0,0
"Row299",0.0377964473009227,0,0.0415395462970894,0,0,0,0
"Row300",0.0377964473009227,0.0692824517600523,0,0,0.0917781224469144,0,0
"Row301",0.0377964473009227,0.0678136410766409,0,0,0.0955991570562502,0,0
"Row302",0.0377964473009227,0.0671606385748982,0,0,0.0977036149230268,0,0
"Row303",0.0377964473009227,0.071414970803528,0,0,0.100348356816593,0,0
"Row304",0.0377964473009227,0.0635518162627787,0,0,0.10509653144603,0,0
"Row305",0.0377964473009227,0.067452035907695,0,0,0.0981153207798662,0,0
"Row306",0.0377964473009227,0.059585596411823,0,0,0.109884372507511,0,0
"Row307",0.0377964473009227,0.0713580867295575,0,0,0.0988340311231147,0,0
"Row308",0.0377964473009227,0.0635989807513301,0,0,0.096439749619802,0,0
"Row309",0.0377964473009227,0.0663868122898588,0,0,0.0976643146289894,0,0
"Row310",0.0377964473009227,0.0622487513472243,0,0,0.095628026883614,0,0
"Row311",0.0377964473009227,0.0657607184677797,0,0,0.105926105950579,0,0
"Row312",0.0377964473009227,0.060333766600451,0,0,0.0996269736960957,0,0
"Row313",0.0377964473009227,0.0646138443500677,0,0,0.10446948565088,0,0
"Row314",0.0377964473009227,0.0685750680422862,0,0,0.0968643997639811,0,0
"Row315",0.0377964473009227,0.0660956678843519,0,0,0.101034956589962,0,0
"Row316",0.0377964473009227,0.0619890048257167,0,0,0.0935980379072937,0,0
"Row317",0.0377964473009227,0.0678361521411609,0,0,0.0908915419276702,0,0
"Row318",0.0377964473009227,0.0637196615285168,0,0,0.0982250276122578,0,0
"Row319",0.0377964473009227,0.0632850491319483,0,0,0.108152099969785,0,0
"Row320",0.0377964473009227,0.0641125914809491,0,0,0.101542155713861,0,0
"Row321",0.0377964473009227,0.0608445757526097,0,0,0.0969801402022747,0,0
"Row322",0.0377964473009227,0.0633964041367757,0,0,0.0977738517660681,0,0
"Row323",0.0377964473009227,0.0591141496638749,0,0,0.101599004913431,0,0
"Row324",0.0377964473009227,0.0714500695158416,0,0,0.0974832402454243,0,0
"Row325",0.0377964473009227,0.0644426642105901,0,0,0.100616202954904,0,0
"Row326",0.0377964473009227,0.0645591517714596,0,0,0.0965122307602342,0,0
"Row327",0.0377964473009227,0.0657221691621808,0,0,0.0948103098814426,0,0
"Row328",0.0377964473009227,0.0718580492906506,0,0,0.107819068736548,0,0
"Row329",0.0377964473009227,0.0707722618587249,0,0,0.0961883747640768,0,0
"Row330",0.0377964473009227,0.0665556640706046,0,0,0.107416032317167,0,0
"Row331",0.0377964473009227,0.0677198934500739,0,0,0.101665143489633,0,0
"Row332",0.0377964473009227,0.067325575900934,0,0,0.105588371281348,0,0
"Row333",0.0377964473009227,0.0617072491143437,0,0,0.100583423137198,0,0
"Row334",0.0377964473009227,0.0626289288092529,0,0,0.0965305679226705,0,0
"Row335",0.0377964473009227,0.0698954034657687,0,0,0.102339462155353,0,0
"Row336",0.0377964473009227,0.0664067379383302,0,0,0.0938048867993184,0,0
"Row337",0.0377964473009227,0.0660463015638801,0,0,0.106486437483595,0,0
"Row338",0.0377964473009227,0.0681052462988726,0,0,0.10206716885705,0,0
"Row339",0.0377964473009227,0.0661832620372,0,0,0.0963517946771788,0,0
"Row340",0.0377964473009227,0.0650158447962214,0,0,0.0948939465878226,0,0
"Row341",0.0377964473009227,0.061302090009384,0,0,0.0997056651201768,0,0
"Row342",0.0377964473009227,0.0660213343414423,0,0,0.107363400063394,0,0
"Row343",0.0377964473009227,0.0656069863041854,0,0,0.102957271501956,0,0
"Row344",0.0377964473009227,0.0609926159230609,0,0,0.109315878178565,0,0
"Row345",0.0377964473009227,0.0659145209778178,0,0,0.0986643372218018,0,0
"Row346",0.0377964473009227,0.0638514756796269,0,0,0.10128346972268,0,0
"Row347",0.0377964473009227,0.0657732194455177,0,0,0.101759256322707,0,0
"Row348",0.0377964473009227,0.0599991869672879,0,0,0.0941722715547508,0,0
"Row349",0.0377964473009227,0.0705943802429207,0,0,0.0980284787331168,0,0
"Row350",0.0377964473009227,0.0690126783962796,0,0,0.104485268394269,0,0
"Row351",0.0377964473009227,0.0704799113382764,0,0,0.0921909407681365,0,0
"Row352",0.0377964473009227,0.0665033035107164,0,0,0.110069629797425,0,0
"Row353",0.0377964473009227,0.0655411754292385,0,0,0.110180261176655,0,0
"Row354",0.0377964473009227,0.067042142253509,0,0,0.0988919912690583,0,0
"Row355",0.0377964473009227,0.0691972049214136,0,0,0.110326367957911,0,0
"Row356",0.0377964473009227,0.0662702925765836,0,0,0.0968704024862295,0,0
"Row357",0.0377964473009227,0.0689951973464068,0,0,0.0971300953831957,0,0
"Row358",0.0377964473009227,0.0652208572799024,0,0,0.104625755207302,0,0
"Row359",0.0377964473009227,0.0622988606350644,0,0,0.103600361495337,0,0
"Row360",0.0377964473009227,0.0714040502276548,0,0,0.102678589392218,0,0
"Row361",0.0377964473009227,0.0666761950107225,0,0,0.0985679969310205,0,0
"Row362",0.0377964473009227,0.0678406453465718,0,0,0.0918468816668104,0,0
"Row363",0.0377964473009227,0.0648567782099863,0,0,0.0996060186984838,0,0
"Row364",0.0377964473009227,0.0610717878936648,0,0,0.096427791296119,0,0
"Row365",0.0377964473009227,0.0629358279720834,0,0,0.0989574564965077,0,0
"Row366",0.0377964473009227,0.0675687839550312,0,0,0.10212158821028,0,0
"Row367",0.0377964473009227,0.0607730814872562,0,0,0.106776246157085,0,0
"Row368",0.0377964473009227,0.0601274372392002,0,0,0.092054458394519,0,0
"Row369",0.0377964473009227,0.0611739352663029,0,0,0.100857234264025,0,0
"Row370",0.0377964473009227,0.0695452088768308,0,0,0.0954119449605152,0,0
"Row371",0.0377964473009227,0.0681051539628695,0,0,0.107985092720912,0,0
"Row372",0.0377964473009227,0.0639608317241246,0,0,0.0980039339742724,0,0
"Row373",0.0377964473009227,0.0653680202104244,0,0,0.0943778070565545,0,0
"Row374",0.0377964473009227,0.0680010943440445,0,0,0.102409241306057,0,0
"Row375",0.0377964473009227,0.0699364086757218,0,0,0.0931839023086376,0,0
"Row376",0.0377964473009227,0.0649207750207883,0,0,0.0976482974935162,0,0
"Row377",0.0377964473009227,0.0643457242620402,0,0,0.101384210805502,0,0
"Row378",0.0377964473009227,0.0660557149998034,0,0,0.103756188549855,0,0
"Row379",0.0377964473009227,0.064699870172423,0,0,0.0921883497064985,0,0
"Row380",0.0377964473009227,0.0621124652085337,0,0,0.0968356075066222,0,0
"Row381",0.0377964473009227,0.0662847590846636,0,0,0.0999400322074516,0,0
"Row382",0.0377964473009227,0.0682342890829429,0,0,0.0939927866831806,0,0
"Row383",0.0377964473009227,0.0688042604665153,0,0,0.112943560663861,0,0
"Row384",0.0377964473009227,0.0725093881070746,0,0,0.0933472035314474,0,0
"Row385",0.0377964473009227,0.0660806786225213,0,0,0.0926554272946479,0,0
"Row386",0.0377964473009227,0.0676611711460899,0,0,0.101689567701161,0,0
"Row387",0.0377964473009227,0.0689460707879741,0,0,0.0939137695244586,0,0
"Row388",0.0377964473009227,0.0648279267816538,0,0,0.102530210783664,0,0
"Row389",0.0377964473009227,0.0617817839909843,0,0,0.102781615875313,0,0
"Row390",0.0377964473009227,0.0703212536486797,0,0,0.0961285291221461,0,0
"Row391",0.0377964473009227,0.067992566867355,0,0,0.0988618373341051,0,0
"Row392",0.0377964473009227,0.0681697525976743,0,0,0.0939664557254533,0,0
"Row393",0.0377964473009227,0.0666163040184146,0,0,0.102596610259081,0,0
"Row394",0.0377964473009227,0.0669121485283393,0,0,0.104276021704829,0,0
"Row395",0.0377964473009227,0.060883558068376,0,0,0.096834152409316,0,0
"Row396",0.0377964473009227,0.0671653601282286,0,0,0.104225424210233,0,0
"Row397",0.0377964473009227,0.0669894534972866,0,0,0.102637542949205,0,0
"Row398",0.0377964473009227,0.0636250020935027,0,0,0.100448188849272,0,0
"Row399",0.0377964473009227,0.0660477519876088,0,0,0.0940851954217358,0,0
"Row400",0.0377964473009227,0.063601230214114,0,0.0927727260379034,0,0,0
"Row401",0.0377964473009227,0.066722588830815,0,0.0966344023024538,0,0,0
"Row402",0.0377964473009227,0.062550296859095,0,0.106468429483992,0,0,0
"Row403",0.0377964473009227,0.0665341271267115,0,0.109266326906906,0,0,0
"Row404",0.0377964473009227,0.0619608461851158,0,0.108443232499978,0,0,0
"Row405",0.0377964473009227,0.0615815109813098,0,0.104817063906302,0,0,0
"Row406",0.0377964473009227,0.0681414716721619,0,0.114197919218939,0,0,0
"Row407",0.0377964473009227,0.0641199642039134,0,0.103279560279178,0,0,0
"Row408",0.0377964473009227,0.0601005402537749,0,0.102858756741108,0,0,0
"Row409",0.0377964473009227,0.0602678068264529,0,0.0984036683199396,0,0,0
"Row410",0.0377964473009227,0.0566758732525285,0,0.0962615861093332,0,0,0
"Row411",0.0377964473009227,0.0631023362634891,0,0.0965828953371545,0,0,0
"Row412",0.0377964473009227,0.0634466814556328,0,0.0979602758641576,0,0,0
"Row413",0.0377964473009227,0.0610823106898178,0,0.104690668800851,0,0,0
"Row414",0.0377964473009227,0.0625045070395697,0,0.106294528726783,0,0,0
"Row415",0.0377964473009227,0.0631549479986165,0,0.0967159239520044,0,0,0
"Row416",0.0377964473009227,0.0630978443532127,0,0.0956880090372679,0,0,0
"Row417",0.0377964473009227,0.071309048484652,0,0.109447932817546,0,0,0
"Row418",0.0377964473009227,0.0671828131270057,0,0.0943962034935005,0,0,0
"Row419",0.0377964473009227,0.0611332697296089,0,0.0944748540687782,0,0,0
"Row420",0.0377964473009227,0.0601354310636447,0,0.101393022170709,0,0,0
